,audio_data,genre
32,"[-2.88732697e+02  1.05901154e+02  1.87762070e+01  2.36826458e+01
  5.68204069e+00  2.55489407e+01 -1.34632483e+01  1.24376678e+01
 -1.19636707e+01  1.57461452e+00 -1.56405239e+01 -6.63207102e+00
 -1.16930389e+01 -2.92676306e+00 -7.37571621e+00 -1.56938801e+01
 -1.09768829e+01 -1.08927288e+01 -1.85053844e+01 -1.91045475e+01
 -8.73850441e+00 -1.03334208e+01 -1.49986734e+01 -1.73379345e+01
 -1.12860870e+01 -6.72376204e+00 -3.68715405e+00 -5.66654730e+00
 -4.60292196e+00 -8.29040432e+00 -6.59212780e+00 -9.45733452e+00
 -9.73681450e+00 -1.06049547e+01 -8.31630611e+00 -3.06758833e+00
  7.98402131e-01 -1.68432939e+00 -3.36532283e+00 -3.97603083e+00
  3.93883985e-02  1.01224661e-01  1.30977465e+03  1.23046875e+02]",blues
33,"[-2.38969879e+02  1.08682327e+02  3.41588135e+01  3.02071609e+01
 -4.98221487e-01  2.72797546e+01 -2.13779278e+01  1.41663914e+01
 -2.45092239e+01 -1.89040029e+00 -2.80518169e+01 -1.12571096e+01
 -1.64575577e+01 -7.63542938e+00 -1.27880688e+01 -1.53564434e+01
 -1.37391634e+01 -7.40048742e+00 -1.00834541e+01 -1.32906666e+01
 -8.91505146e+00 -1.11632185e+01 -1.41592684e+01 -1.54709930e+01
 -8.65614510e+00 -8.81709194e+00 -1.40283895e+00 -9.85077572e+00
 -6.25848675e+00 -8.97522259e+00 -8.77320004e+00 -8.08641720e+00
 -6.11473942e+00 -7.81704378e+00 -7.54465961e+00 -8.01762962e+00
 -5.89745092e+00 -1.05856848e+00  2.22482395e+00  3.72189951e+00
  4.19736834e-02  1.33165970e-01  1.43060284e+03  1.51999081e+02]",blues
34,"[-2.17183640e+02  1.05785217e+02  1.56028490e+01  2.52488403e+01
 -1.45005083e+00  3.01932697e+01 -1.77166214e+01  1.73190422e+01
 -2.72136059e+01  4.33828211e+00 -2.00573006e+01 -1.07002850e+01
 -1.42287846e+01 -5.15577602e+00 -3.48226166e+00 -6.19496775e+00
 -1.53231659e+01 -6.83161449e+00 -9.82510090e+00 -1.39426241e+01
 -1.36945906e+01 -1.51353426e+01 -1.15929689e+01 -1.32824869e+01
 -4.78896236e+00 -6.96431875e+00 -5.56286049e+00 -1.39581299e+01
 -1.17046967e+01 -6.40057039e+00 -6.00061560e+00 -5.20641327e+00
 -3.75195622e+00 -6.62009144e+00 -2.29403377e+00 -3.02491999e+00
 -6.71210670e+00 -3.80123520e+00 -4.93435025e-01 -4.58358335e+00
  4.57024453e-02  1.35903344e-01  1.53707616e+03  1.29199219e+02]",blues
35,"[-1.71794785e+02  1.20281731e+02  1.53317547e+01  2.10943146e+01
 -5.39544344e+00  2.41855431e+01 -2.41308460e+01  1.85451355e+01
 -2.23429241e+01  1.31073868e+00 -2.07652683e+01 -4.99169207e+00
 -1.71081257e+01 -7.87407780e+00 -1.52936754e+01 -9.34958839e+00
 -8.91714668e+00 -8.52150536e+00 -1.43326178e+01 -1.99283543e+01
 -1.44892721e+01 -4.43296766e+00 -6.34066391e+00 -1.39745655e+01
 -1.50927715e+01 -1.85109730e+01 -9.76849079e+00 -7.23045158e+00
  2.06628311e-02  4.39134645e+00 -7.29541361e-01 -7.59613609e+00
 -6.39126492e+00 -6.63440847e+00 -7.53995228e+00 -7.34558821e+00
 -5.26014328e+00 -6.48205328e+00 -6.33427048e+00 -8.99585819e+00
  4.54199747e-02  1.73264593e-01  1.50715799e+03  1.29199219e+02]",blues
36,"[-2.00185379e+02  1.16348595e+02  1.79907379e+01  2.52876968e+01
  2.87170738e-01  2.41937714e+01 -2.22539310e+01  1.11829338e+01
 -2.68543186e+01 -7.63725424e+00 -2.48767452e+01 -1.20108290e+01
 -1.70249424e+01 -8.12570286e+00 -1.19566202e+01 -1.26144733e+01
 -1.41872616e+01 -8.20807648e+00 -1.50152168e+01 -1.03101978e+01
 -1.04169245e+01 -1.28562498e+01 -1.18270597e+01 -1.75932560e+01
 -9.03373051e+00 -8.07290840e+00 -2.98752040e-01 -6.73452234e+00
 -3.24744534e+00 -4.51773357e+00 -3.51319981e+00 -7.07422352e+00
 -2.25561881e+00 -8.15127277e+00 -1.13308878e+01 -6.85859489e+00
 -6.48219204e+00 -1.54283568e-01  6.32856989e+00  2.99071789e+00
  3.69073406e-02  1.97668940e-01  1.24758005e+03  1.51999081e+02]",blues
37,"[-3.28560181e+02  1.02709816e+02  1.98725967e+01  2.67144051e+01
  7.15206575e+00  2.27083874e+01 -6.95708847e+00  1.27897072e+01
 -1.07292833e+01 -4.42599207e-01 -1.23867092e+01 -8.90913105e+00
 -9.21500874e+00 -9.08768368e+00 -8.99591827e+00 -7.65051126e+00
 -7.21064425e+00 -9.38937378e+00 -4.48026657e+00 -3.67135906e+00
 -1.05002952e+00 -2.59227252e+00 -1.15336399e+01 -1.90362110e+01
 -1.37105675e+01 -4.63495445e+00 -2.06874147e-01 -7.19742584e+00
 -8.90448093e+00 -1.12428503e+01 -7.80099440e+00 -2.96634388e+00
 -6.14186001e+00 -1.12732763e+01 -1.12409840e+01 -8.96103001e+00
 -8.09261703e+00 -3.82868576e+00  7.52979898e+00  1.09636803e+01
  4.81638661e-02  6.91583827e-02  1.18847321e+03  1.23046875e+02]",blues
38,"[-1.92690323e+02  1.11157486e+02  2.13518429e+01  2.63966484e+01
 -6.49501503e-01  2.34870491e+01 -2.54766979e+01  1.69219799e+01
 -1.69719315e+01  5.78540421e+00 -2.57361965e+01 -5.05307436e+00
 -1.76322517e+01 -7.91805935e+00 -1.51589098e+01 -1.23524837e+01
 -1.72373638e+01 -7.78528595e+00 -1.30390215e+01 -1.79363708e+01
 -8.50349045e+00 -4.93254185e+00 -1.14993525e+01 -1.01656981e+01
 -8.13845921e+00 -1.73548641e+01 -5.13051033e+00 -9.57514668e+00
  1.00954950e+00  5.37403631e+00  3.40935421e+00 -2.86041927e+00
 -3.40282178e+00 -6.19446754e+00 -3.80787730e+00 -4.61473370e+00
 -5.03628445e+00 -6.76755762e+00 -6.64298582e+00 -1.02549152e+01
  4.43731722e-02  1.68017194e-01  1.51415696e+03  1.29199219e+02]",blues
39,"[-3.01708038e+02  1.11533279e+02  2.18960533e+01  1.61505699e+01
  8.19879055e+00  2.20819168e+01 -8.60179806e+00  1.48275316e+00
 -1.70777588e+01 -8.34371185e+00 -1.70107784e+01 -1.05760269e+01
 -1.56870289e+01 -1.26068354e+01 -1.22627726e+01 -1.45631256e+01
 -1.01120081e+01 -5.79203796e+00 -7.77554417e+00 -7.18752861e+00
 -6.52767134e+00 -6.22567558e+00 -1.23929033e+01 -1.63304119e+01
 -1.14727345e+01 -1.27385864e+01 -3.48378468e+00 -6.53220940e+00
 -7.45643473e+00 -7.57647705e+00 -8.21454048e+00 -9.29327869e+00
 -4.62013388e+00 -7.66028166e+00 -1.13909063e+01 -7.40617085e+00
 -8.52524376e+00  1.06805786e-01  6.27243757e+00  3.91261315e+00
  3.53208986e-02  8.58226418e-02  1.15131050e+03  1.17453835e+02]",blues
40,"[-1.10285034e+02  9.07158737e+01 -2.53529859e+00  7.40649033e+01
 -1.17630816e+01  3.92109451e+01 -1.31713114e+01  2.05441952e+01
 -1.71629829e+01  1.28139696e+01 -2.14371471e+01  5.95719624e+00
 -8.02690601e+00  4.24060917e+00 -1.64847336e+01  6.54928112e+00
 -5.69581032e+00 -3.63848996e+00 -4.85836649e+00  1.85282230e+00
 -5.49051380e+00 -4.68580532e+00 -9.74898100e-01  1.83060336e+00
  2.89040661e+00  6.02642536e-01 -2.70873094e+00 -2.99934793e+00
 -2.95266080e+00 -4.84699631e+00 -7.74197102e-01 -2.27018952e+00
  8.96326900e-01  1.67362440e+00  5.06779909e-01 -1.89184701e+00
  3.00223970e+00 -2.17277288e+00 -2.85118341e+00 -5.23506546e+00
  9.76430328e-02  1.34813651e-01  2.27246964e+03  1.17453835e+02]",blues
41,"[-1.07203255e+02  8.84928894e+01 -4.17189980e+00  5.54778481e+01
 -8.01771450e+00  3.84135971e+01 -6.41366053e+00  2.85757504e+01
 -1.98199406e+01  1.32446976e+01 -1.92485657e+01  1.20761223e+01
 -4.58226681e+00  3.78424001e+00 -1.69889526e+01  1.16216469e+01
 -7.36144447e+00 -3.66525269e+00 -7.17682362e+00  1.97318149e+00
 -1.84341991e+00 -7.35220969e-01  3.16153121e+00  4.29233980e+00
 -1.19569409e+00 -3.91119027e+00 -1.06189566e+01 -3.92627215e+00
 -2.18511605e+00 -3.87093633e-01 -7.58679748e-01 -5.42164278e+00
 -1.64110124e+00  9.01910782e-01  1.47293746e+00 -3.95496941e+00
  5.70685744e-01 -1.93873334e+00 -2.05459499e+00 -5.00041628e+00
  1.02260746e-01  1.29105464e-01  2.39042181e+03  1.29199219e+02]",blues
42,"[-1.59580399e+02  6.98060226e+01 -4.40210676e+00  7.68451157e+01
  3.91489744e+00  4.51758881e+01 -4.86027384e+00  3.22015800e+01
 -9.80507374e+00  7.80935812e+00 -2.18267384e+01  9.69575024e+00
 -2.58476067e+00  3.31084490e+00 -1.49730282e+01  1.02302513e+01
 -4.08770084e+00 -5.84817600e+00 -2.47403169e+00  6.65429068e+00
  3.70190382e+00 -1.02491941e+01 -6.68193579e+00 -5.44548893e+00
 -2.36925125e+00 -1.81400371e+00 -1.61122918e+00 -1.66334713e+00
 -6.12273979e+00 -4.08592749e+00  3.00108600e+00 -7.92253351e+00
 -6.08631945e+00 -2.70766020e+00 -2.32979989e+00 -5.57656670e+00
  4.69837952e+00 -8.25035274e-02 -3.12396169e+00 -1.30340755e+00
  9.78239197e-02  1.10940404e-01  2.30157692e+03  8.91029095e+01]",blues
43,"[-1.09140701e+02  1.00619644e+02 -8.66645432e+00  4.73547287e+01
 -6.56846523e+00  3.96177559e+01 -8.52192402e+00  2.95726089e+01
 -1.65948372e+01  1.31708813e+01 -2.42134151e+01  6.58301926e+00
 -8.65244675e+00  4.93026161e+00 -1.54409714e+01  1.53425789e+00
 -6.75452566e+00  1.41518974e+00 -3.97174120e+00  3.28716040e+00
  2.75099091e-02 -2.80590653e-01 -1.13465738e+00 -2.14205790e+00
 -2.79563308e+00 -1.37543595e+00 -6.01846123e+00 -2.62184286e+00
  1.70710719e+00 -2.38557339e+00 -7.85501063e-01  1.53461218e+00
 -1.57270825e+00 -4.33352757e+00 -5.03411710e-01 -1.94084466e+00
  2.00519368e-01 -1.96839261e+00 -7.45102227e-01 -1.77452600e+00
  8.71746302e-02  1.27305433e-01  2.15584520e+03  1.29199219e+02]",blues
44,"[-1.09531250e+02  8.69288025e+01 -8.60602570e+00  6.44804840e+01
 -6.30287600e+00  4.36459351e+01 -8.29538536e+00  2.85432014e+01
 -1.40814924e+01  8.13796902e+00 -2.14841194e+01  1.10871124e+01
 -5.09530401e+00  3.98010993e+00 -1.28612013e+01  1.23363533e+01
  1.72949936e-02 -7.42491841e-01 -5.13448381e+00  3.29946113e+00
 -5.42882085e-01 -6.32191610e+00 -2.90852165e+00 -7.87757277e-01
 -3.94522405e+00 -3.08225846e+00 -6.94263077e+00 -4.20837355e+00
 -5.23911047e+00 -6.50821209e-01  3.24798346e+00 -4.44008112e+00
 -2.23948526e+00  3.16932142e-01 -1.21323681e+00 -5.22658110e+00
  3.19496894e+00 -1.58425140e+00 -3.56388640e+00 -5.26031160e+00
  9.25253317e-02  1.36209160e-01  2.27903112e+03  1.35999178e+02]",blues
45,"[-1.63243423e+02  8.97838440e+01  1.29747667e+01  8.06983490e+01
  3.66378522e+00  3.97340927e+01 -5.40926600e+00  2.64909286e+01
 -1.31690321e+01  2.70554423e+00 -2.05476971e+01  6.01140547e+00
 -2.90649128e+00 -4.31321234e-01 -1.75378246e+01  4.16445017e+00
 -5.98583126e+00 -7.86531973e+00 -8.56748581e+00  1.85363972e+00
 -1.11931181e+00 -7.02041864e+00 -3.79361820e+00 -6.26370525e+00
 -2.58008003e+00 -5.91869831e+00 -6.96316099e+00 -5.91572475e+00
 -2.99064231e+00 -5.05514240e+00  3.24484825e+00 -3.77579308e+00
 -6.75165415e+00 -1.67981362e+00 -1.51034915e+00 -4.26443386e+00
  1.24400742e-01 -2.81152749e+00 -3.28444791e+00 -7.27906704e+00
  4.80483100e-02  1.48281857e-01  1.73911878e+03  1.29199219e+02]",blues
46,"[-1.82604813e+02  9.06742096e+01  1.41246481e+01  6.75529861e+01
  2.67514682e+00  3.84304123e+01 -8.41917610e+00  2.41237125e+01
 -1.37945280e+01  4.84057570e+00 -1.66791191e+01  5.82711744e+00
 -5.14639139e+00  1.92925856e-01 -1.44914656e+01  6.86284781e+00
 -4.44268274e+00 -2.98761129e+00 -4.81962872e+00  5.40377522e+00
 -1.15366066e+00 -4.64728403e+00 -4.40329647e+00 -1.55728066e+00
 -9.76902619e-02 -7.15441585e-01 -3.39971471e+00 -3.99788594e+00
 -4.20498133e+00 -5.09739113e+00  3.08489156e+00 -2.89915848e+00
 -2.26279616e+00  2.43449360e-01 -3.18897843e-01 -1.28246593e+00
  2.52677798e+00 -5.16691566e-01 -1.78041124e+00 -2.69299006e+00
  5.84578016e-02  1.02545857e-01  1.91301307e+03  1.23046875e+02]",blues
47,"[-1.49964218e+02  9.36638947e+01  6.34733295e+00  7.14979324e+01
 -8.12910843e+00  3.61936798e+01 -9.78375435e+00  1.76470966e+01
 -2.11122952e+01 -1.30592525e-01 -2.22046356e+01  5.42657518e+00
 -7.46439791e+00 -4.32985973e+00 -1.24070854e+01  9.62354660e+00
 -5.02419710e+00 -3.70609331e+00  2.33713651e+00  4.16079664e+00
  2.02045846e+00 -6.77398682e+00  1.96763790e+00  1.99579883e+00
 -2.08717775e+00 -9.15801048e-01 -4.96312904e+00 -5.88482523e+00
 -7.44959784e+00 -6.85414553e+00 -8.06616724e-01 -1.52911818e+00
  2.93937492e+00 -3.58214831e+00 -1.69592500e+00 -3.37440252e+00
  1.12512136e+00 -2.21601176e+00 -4.41620302e+00 -5.31371212e+00
  7.53237082e-02  1.12199590e-01  2.01301246e+03  1.51999081e+02]",blues
48,"[-1.06396629e+02  1.02669189e+02 -2.01608715e+01  5.93669167e+01
 -9.96042252e+00  3.37023659e+01 -1.41870680e+01  2.35245609e+01
 -1.33280191e+01  1.60055103e+01 -1.89264927e+01  7.82494736e+00
 -7.79783440e+00  4.04065180e+00 -1.13521442e+01  2.06963825e+00
 -5.73697090e+00  4.69180226e-01 -1.91187322e+00 -3.13441396e+00
 -7.87529755e+00 -2.82744741e+00  3.51639771e+00  8.95529032e-01
  1.44721460e+00 -3.43380475e+00 -8.37085438e+00 -4.69922400e+00
  6.11250341e-01 -9.29230928e-01 -1.68427420e+00 -4.90631723e+00
 -1.72791636e+00 -4.25690222e+00  9.95791197e-01 -2.13574171e+00
  2.11840963e+00 -2.34072375e+00 -1.89105248e+00 -5.88396406e+00
  9.87668727e-02  1.23896696e-01  2.14812910e+03  1.23046875e+02]",blues
49,"[-2.55963120e+02  1.10839737e+02  2.14660702e+01  6.75589142e+01
  4.29557276e+00  4.30950050e+01 -4.50276375e+00  1.04352570e+01
 -8.71868420e+00  1.65030599e+00 -2.05812073e+01 -2.43584132e+00
 -7.14602804e+00 -1.11698084e+01 -1.26094494e+01  2.73599720e+00
 -8.94225216e+00 -7.94472647e+00 -2.35379648e+00 -7.14534461e-01
  1.55960751e+00 -5.93088245e+00  4.39655632e-01 -6.94410443e-01
  2.01812014e-01  1.31573129e+00 -3.94695449e+00 -4.88413429e+00
 -6.20683134e-01 -1.17735255e+00 -1.07887137e+00 -5.31062937e+00
 -5.92156351e-01 -4.21236801e+00 -6.22084713e+00 -4.95397711e+00
 -1.27243674e+00 -2.66420054e+00 -4.94742155e+00 -2.96762824e+00
  3.99612698e-02  8.85380879e-02  1.31861185e+03  1.23046875e+02]",blues
50,"[-8.30294876e+01  1.07104408e+02 -2.53380318e+01  5.71057014e+01
  7.98358247e-02  3.46976814e+01 -1.10603056e+01  2.05442924e+01
 -1.12030258e+01  1.48255272e+01 -1.02356234e+01  1.25481911e+01
 -9.76464176e+00  2.56284428e+00 -6.28803253e+00  3.00618625e+00
 -8.71456242e+00 -3.31765860e-01 -2.98720002e+00  7.05028296e-01
 -7.28339136e-01  6.89655542e+00  2.32436252e+00 -1.48883891e+00
 -1.03827035e+00 -3.99289107e+00  2.05452371e+00  8.93328607e-01
 -3.23485523e-01 -1.87033701e+00  2.13971928e-01 -3.16890121e+00
 -1.39205825e+00 -2.57439899e+00  2.76451468e+00 -9.41977501e-01
 -2.98428506e-01 -6.69220972e+00 -1.92042863e+00 -4.34769750e-01
  8.57906002e-02  1.82285160e-01  1.94525252e+03  1.35999178e+02]",blues
51,"[-5.56310043e+01  1.14951401e+02 -3.70492210e+01  6.49003143e+01
 -7.16998243e+00  1.52563324e+01 -1.62476215e+01  1.86463146e+01
 -9.76215172e+00  2.14608135e+01 -5.66246223e+00  1.27918100e+01
 -1.65408764e+01  3.79698229e+00 -7.90763044e+00  8.47227669e+00
 -4.07520342e+00  3.20329070e+00 -5.18777132e+00 -1.27901685e+00
  4.72593218e-01  3.42976451e+00 -1.12491846e+00  2.94257611e-01
 -3.34053159e-01 -4.64032936e+00  1.47047901e+00 -1.75292194e+00
 -3.14230084e+00 -1.48395169e+00 -2.51314116e+00 -5.93101215e+00
  1.77523208e+00 -2.17850089e+00  2.87130785e+00 -3.39733672e+00
 -2.29305816e+00 -5.08839512e+00 -2.64964914e+00 -3.73636127e+00
  1.06601653e-01  1.96592391e-01  1.97709572e+03  9.93840144e+01]",blues
52,"[-2.25262711e+02  1.17626488e+02 -1.45388117e+01  6.47943726e+01
  1.29118090e+01  1.90366688e+01  1.06701994e+01  9.88692379e+00
 -2.39374018e+00  1.16837645e+01  1.54128385e+00  3.06359959e+00
 -7.62561464e+00 -8.95707226e+00 -4.34620142e+00 -6.46592677e-02
 -2.55708432e+00 -3.44386697e+00 -3.87251830e+00  1.31214452e+00
  3.70997310e+00 -3.57398009e+00 -4.83683300e+00 -1.13368785e+00
 -1.53487134e+00 -4.69092458e-01  9.41300011e+00  3.21890569e+00
 -3.42194295e+00 -3.13061118e+00 -5.94458914e+00 -5.98457432e+00
 -3.34308076e+00 -2.35840702e+00  3.32600188e+00  3.29639983e+00
 -1.36049128e+00 -2.81421399e+00 -3.46205974e+00 -3.46597219e+00
  6.71879532e-02  9.88455415e-02  1.44375011e+03  1.51999081e+02]",blues
53,"[-7.67465897e+01  1.05751114e+02 -4.31977806e+01  6.09598923e+01
 -8.78532600e+00  2.12463741e+01 -1.28685379e+01  1.86108284e+01
 -1.14094505e+01  1.45485868e+01 -6.05646467e+00  1.27331972e+01
 -9.37508869e+00  1.35527635e+00 -3.62052798e+00  7.00021076e+00
 -4.06521606e+00 -2.71875143e-01 -3.70646095e+00 -4.94400829e-01
  1.69057474e-01  6.62491739e-01  3.64142209e-01  4.25098848e+00
  3.97721434e+00  1.16751230e+00  6.21001720e+00 -7.29262292e-01
 -1.40366805e+00  9.21209037e-01 -2.94669795e+00 -6.23189688e+00
 -2.70238549e-01 -3.51149105e-02  3.70452404e+00  1.78022161e-01
 -2.30459452e+00 -2.41486645e+00  5.28030157e-01 -2.44577575e+00
  1.32815143e-01  1.68238595e-01  2.17139574e+03  1.03359375e+02]",blues
54,"[-5.79416809e+01  1.09006599e+02 -3.62186699e+01  6.40449142e+01
  1.42015672e+00  2.63184147e+01 -1.74848919e+01  2.04256496e+01
 -9.55073166e+00  1.81683636e+01 -6.06498384e+00  1.38744698e+01
 -1.12957401e+01  4.66803741e+00 -6.41087675e+00  3.21843815e+00
 -8.08051586e+00 -1.71628475e+00 -5.42861652e+00 -2.57978988e+00
 -2.22289681e+00  3.09800243e+00  4.78740782e-01  2.43154645e+00
  7.90342093e-01 -1.72819054e+00  1.68312097e+00 -3.62423801e+00
 -4.75986385e+00 -3.96254158e+00 -2.21396232e+00 -4.56862164e+00
  3.80340934e-01 -1.48301136e+00  1.99750304e+00 -8.18887472e-01
 -4.36247826e-01 -2.57428217e+00 -7.47433662e-01 -2.66243219e+00
  1.03398936e-01  2.00839788e-01  2.03061704e+03  9.22851562e+01]",blues
55,"[-9.87710953e+01  1.04799622e+02 -3.50971680e+01  6.06951981e+01
 -2.84059143e+00  2.22294693e+01 -7.83107805e+00  1.90354137e+01
 -1.15722866e+01  1.70178757e+01 -5.37802649e+00  1.21976461e+01
 -9.95508194e+00  3.55374247e-01 -4.26380634e+00  6.13636541e+00
 -4.82361794e+00  1.49522936e+00 -1.49623644e+00  3.50547409e+00
  3.27819490e+00  1.53965485e+00 -1.96760488e+00  5.51680803e-01
 -9.22464311e-01 -1.71650624e+00  7.65120029e+00  1.81150913e+00
 -6.65823817e-01  5.84997118e-01 -1.62615165e-01 -4.58130789e+00
 -8.09879959e-01 -2.89962935e+00  3.20178890e+00  3.73581618e-01
 -6.89316332e-01 -3.55719995e+00 -9.03307855e-01 -2.56416798e+00
  1.13119245e-01  1.57663032e-01  2.03199338e+03  1.35999178e+02]",blues
56,"[-1.45292419e+02  1.02850784e+02 -1.25675440e+01  5.69936180e+01
  2.22110796e+00  2.66140823e+01 -4.29842806e+00  1.73414230e+01
 -8.01612759e+00  1.52374716e+01 -6.94876099e+00  7.47065926e+00
 -1.04779434e+01 -2.34574819e+00 -6.79283190e+00  2.67419982e+00
 -4.78820753e+00 -9.44877088e-01  2.19008829e-02 -2.00351405e+00
 -4.37447786e-01  2.73991060e+00 -1.62462199e+00 -2.81707692e+00
 -2.03363490e+00 -5.58965921e+00  4.89931726e+00  2.27706313e-01
 -3.58537531e+00 -1.03079331e+00 -3.25529861e+00 -3.39200759e+00
 -1.85519290e+00 -2.25971866e+00  2.52576042e-02 -3.35398793e+00
 -3.30286312e+00 -7.01711082e+00 -6.48344398e-01 -4.23791409e+00
  7.55030845e-02  1.37754112e-01  1.81154860e+03  1.61499023e+02]",blues
57,"[-9.27332764e+01  1.15323433e+02 -3.50682259e+01  5.78753433e+01
  1.85223091e+00  2.66131401e+01 -1.45368681e+01  2.21283321e+01
 -8.20746326e+00  1.10160580e+01 -5.64942551e+00  7.27864218e+00
 -1.02041655e+01  1.32675362e+00 -4.10710859e+00  9.74993706e-01
 -6.55280828e+00 -6.89160407e-01 -2.12581348e+00 -1.51011848e+00
 -1.55230236e+00  1.30158699e+00 -4.63573486e-01 -3.13209844e+00
 -1.53781426e+00 -4.50602674e+00  1.98737836e+00 -2.80022883e+00
 -2.85924959e+00 -2.38139319e+00 -1.04290140e+00 -3.69709349e+00
  2.03769669e-01 -1.78861654e+00 -1.85020119e-01 -1.82817221e+00
 -1.38573277e+00 -1.91101456e+00  3.74882877e-01 -1.19840646e+00
  8.99396691e-02  1.75918072e-01  1.88695778e+03  9.22851562e+01]",blues
58,"[-9.54405899e+01  1.05234329e+02 -2.69534817e+01  6.08164864e+01
 -4.85466814e+00  2.15434704e+01 -1.35205240e+01  1.21355305e+01
 -2.02319279e+01  1.21561937e+01 -5.22621346e+00  1.02678194e+01
 -9.45979881e+00  3.86899114e+00 -1.01886845e+01  3.58279228e+00
 -3.11013126e+00  2.00627849e-01  8.41817081e-01 -3.41981387e+00
 -4.00497818e+00  6.35447788e+00  4.57336903e+00  2.32552171e+00
  5.70764303e+00 -1.39375791e-01  3.36200523e+00  2.20530689e-01
 -3.95013392e-01  3.64231139e-01 -1.06819296e+00 -4.69830179e+00
 -8.36350322e-01 -6.48694456e-01  9.26171839e-01 -2.21045017e+00
 -1.41615343e+00 -2.14219213e+00  5.64677536e-01 -3.22563648e+00
  1.04351708e-01  1.61906615e-01  2.06833217e+03  1.07666016e+02]",blues
59,"[-8.62686844e+01  9.19587784e+01 -2.34158497e+01  6.82619705e+01
 -3.88485312e+00  2.27470627e+01 -9.89794636e+00  1.68889694e+01
 -1.13906984e+01  1.84291325e+01 -7.01255083e+00  1.07595320e+01
 -1.19438457e+01  9.91791010e-01 -5.92801237e+00  5.31606102e+00
 -6.13599157e+00  1.95002079e+00 -5.09117222e+00 -6.71670675e-01
 -5.01238942e-01  1.06862187e+00 -8.53406608e-01  1.92069447e+00
  3.24914575e+00 -2.13125801e+00  8.22128582e+00  3.77578169e-01
 -4.36025286e+00  6.30964711e-02 -2.28561616e+00 -4.31795883e+00
 -2.59568906e+00 -2.35926485e+00  4.29676533e+00  8.96994472e-02
  7.70669639e-01 -4.03224134e+00  1.47271705e+00 -4.17943764e+00
  1.42241653e-01  1.69917002e-01  2.23557239e+03  1.07666016e+02]",blues
60,"[-6.77610245e+01  1.11711304e+02 -3.46462555e+01  6.13195381e+01
  4.42020111e-02  3.05614796e+01 -1.26938438e+01  2.11649265e+01
 -1.31225080e+01  1.62842522e+01 -6.33701658e+00  1.23003111e+01
 -1.24753084e+01  1.67771471e+00 -5.14778662e+00  4.64834404e+00
 -6.91022730e+00  1.05411816e+00 -4.73058796e+00 -6.60582483e-01
 -7.92711794e-01  3.73187280e+00 -1.01220202e+00  1.77532375e+00
 -5.94830036e-01 -4.47731829e+00  3.02679682e+00 -1.06342101e+00
 -4.14791918e+00 -2.07821703e+00 -3.18598785e-02 -4.25999641e+00
 -1.52386522e+00 -2.33608103e+00  2.81075931e+00 -1.20311666e+00
 -1.44306695e+00 -3.56266928e+00  1.21385157e+00 -2.83005929e+00
  9.74228720e-02  1.96173385e-01  1.94644857e+03  1.51999081e+02]",blues
61,"[-8.25299835e+01  9.41645050e+01 -2.71126041e+01  7.56592712e+01
 -2.75218086e+01  3.55772743e+01 -2.03034897e+01  2.51120281e+01
 -1.53702087e+01  1.13539724e+01 -1.33914862e+01  8.14731979e+00
 -8.50054646e+00  8.28969097e+00 -1.03543959e+01 -3.47103763e+00
 -5.22865868e+00 -2.58617306e+00 -8.36118126e+00 -6.98457384e+00
 -1.99865445e-01 -6.13202190e+00 -1.24439621e+00 -1.29435563e+00
 -2.65872693e+00 -2.20844126e+00 -8.38708937e-01 -4.15922594e+00
 -8.26597452e-01 -3.45807648e+00 -1.94887996e+00 -8.44511795e+00
 -1.14899278e+00 -2.35991627e-01 -3.31793338e-01 -1.58513582e+00
  1.25354692e-01 -5.79936266e+00 -6.19151735e+00  1.50241768e+00
  1.67533715e-01  1.41662553e-01  2.50393774e+03  1.29199219e+02]",blues
